Runnels,"37,946","38,087","39,816",,
Rusk,"34,172","34,630","36,485",,
Sabine,"33,433","33,646","34,631",,
San Augustine,"35,297","36,961","39,879",,
San Jacinto,"32,889","33,448","34,514",,
San Patricio,"41,228","41,936","43,945",,
San Saba,"36,539","36,449","41,233",,
Schleicher,"39,972","35,685","40,136",,
Scurry,"37,467","40,083","42,095",,
Shackelford,"82,974","108,260","130,461",,
Shelby,"35,460","38,733","41,666",,
Sherman,"55,578","63,291","49,508",,
Smith,"46,218","52,034","55,229",,
Somervell,"42,809","43,767","45,756",,
Starr,"24,574","25,447","26,316",,
Stephens,"37,650","36,060","39,289",,
Sterling,"50,618","53,915","58,174",,
Stonewall,"45,758","49,890","53,416",,
Sutton,"53,952","57,984","61,478",,
Swisher,"39,019","43,685","41,977",,
Tarrant,"46,461","48,892","51,239",,
Taylor,"42,087","42,874","45,333",,
Terrell,"48,983","44,418","48,024",,
Terry,"28,409","31,760","32,062",,
Throckmorton,"34,757","33,231","35,941",,
Titus,"32,417","33,215","34,718",,
Tom Green,"41,696","43,536","45,993",,
Travis,"58,770","63,418","67,504",,
Trinity,"33,260","33,099","34,514",,
Tyler,"31,237","31,071","32,081",,
Upshur,"33,947","34,832","36,645",,
Upton,"37,917","40,889","44,545",,
Uvalde,"36,481","37,788","39,458",,
Val Verde,"34,189","34,655","36,554",,
Van Zandt,"35,530","36,756","38,200",,
Victoria,"41,594","43,635","46,142",,
Walker,"26,726","26,880","28,016",,
Waller,"37,201","38,663","39,995",,
Ward,"37,436","42,704","49,916",,
Washington,"47,791","49,737","52,265",,
Webb,"29,448","30,153","31,635",,
Wharton,"39,194","40,086","41,473",,
Wheeler,"36,574","39,820","41,801",,
Wichita,"39,723","41,049","43,170",,
Wilbarger,"38,656","40,141","42,041",,
Willacy,"26,674","29,508","28,593",,
Williamson,"46,300","48,308","50,776",,
Wilson,"41,077","42,643","44,255",,
Winkler,"38,122","47,719","57,584",,
Wise,"40,367","42,208","43,752",,
Wood,"36,160","36,996","38,152",,
Yoakum,"33,280","39,067","41,112",,
Young,"45,297","47,634","50,231",,
Zapata,"25,198","26,723","28,294",,
Zavala,"26,243","27,144","29,202",,
,,,,,
Utah,"42,375","44,002","46,320",,
Beaver,"28,722","32,777","33,739",,
Box Elder,"34,463","35,800","37,390",,
Cache,"35,600","37,518","38,974",,
Carbon,"34,708","36,013","38,499",,
Daggett,"37,879","38,788","41,157",,
Davis,"42,833","43,882","46,286",,
Duchesne,"32,963","35,387","36,709",,
Emery,"29,775","30,630","33,145",,
Garfield,"34,750","36,486","36,688",,
Grand,"46,350","50,409","54,010",,
Iron,"29,410","30,840","32,197",,
Juab,"33,159","34,560","36,087",,
Kane,"37,837","39,099","40,257",,
Millard,"34,272","35,195","35,196",,
Morgan,"48,054","49,753","52,426",,
Piute,"31,175","33,200","33,716",,
Rich,"34,053","34,189","35,436",,
Salt Lake,"48,150","49,866","52,639",,
San Juan,"24,069","25,344","26,638",,
Sanpete,"27,233","27,821","29,209",,
Sevier,"30,534","31,954","34,117",,
Summit,"117,039","123,795","131,606",,
Tooele,"34,269","35,253","36,836",,
Uintah,"28,580","30,135","31,563",,
Utah,"37,454","38,880","40,919",,
Wasatch,"48,147","50,664","53,285",,
Washington,"34,775","36,809","38,847",,
Wayne,"33,807","36,512","39,096",,
Weber,"38,222","39,832","41,853",,
,,,,,
Vermont,"50,796","51,976","54,173",,
Addison,"47,763","49,834","51,805",,
Bennington,"49,731","51,601","54,458",,
Caledonia,"39,252","39,877","41,246",,
Chittenden,"57,630","58,562","60,914",,
Essex,"33,875","35,279","36,008",,
Franklin,"43,222","44,824","46,220",,
Grand Isle,"55,911","57,266","59,204",,
Lamoille,"50,569","51,212","53,953",,
Orange,"44,107","45,331","47,170",,
Orleans,"41,180","42,121","43,542",,
Rutland,"49,111","49,838","52,343",,
Washington,"56,943","57,865","60,255",,
Windham,"48,111","48,976","50,925",,
Windsor,"53,480","55,418","58,116",,
,,,,,
Virginia,"53,605","55,306","57,799",,
Accomack,"39,211","40,715","42,764",,
Amelia,"42,420","43,064","44,774",,
Amherst,"34,660","35,527","37,160",,
Appomattox,"35,934","36,727","38,302",,
Arlington,"87,719","90,893","95,198",,
Bath,"56,791","60,042","61,628",,
Bedford,"42,829","44,602","46,707",,
Bland,"33,342","35,331","37,321",,
Botetourt,"47,474","48,228","50,274",,
Brunswick,"30,961","31,653","32,682",,
Buchanan,"31,640","34,449","36,229",,
Buckingham,"28,388","29,450","30,704",,
Caroline,"39,326","40,604","41,781",,
Charles City,"42,147","43,500","45,824",,
Charlotte,"33,891","34,509","35,970",,
Chesterfield,"50,348","52,024","53,695",,
Clarke,"62,428","63,517","67,111",,
Craig,"34,951","36,710","38,185",,
Culpeper,"43,564","44,445","46,510",,
Cumberland,"35,991","37,457","38,698",,
Dickenson,"29,614","31,026","32,354",,
Essex,"39,007","40,721","42,334",,
Fauquier,"65,092","67,525","70,787",,
Floyd,"35,961","36,744","38,903",,
Fluvanna,"41,377","42,829","44,693",,
Franklin,"38,161","39,004","40,781",,
Giles,"37,181","38,194","40,117",,
Gloucester,"46,566","48,145","50,502",,
Goochland,"90,133","96,584","100,545",,
Grayson,"30,715","31,518","33,013",,
Greene,"41,365","42,446","44,383",,
Halifax,"34,474","35,571","37,329",,
Hanover,"56,766","58,166","60,259",,
Henrico,"61,381","64,355","66,836",,
Highland,"42,494","43,308","46,113",,
Isle of Wight,"51,671","53,048","55,308",,
King and Queen,"39,771","41,480","43,361",,
King George,"49,977","51,051","53,000",,
King William,"43,771","45,135","46,612",,
Lancaster,"54,062","56,871","60,152",,
Lee,"28,194","29,135","30,303",,
Loudoun,"73,295","74,878","78,070",,
Louisa,"39,418","41,125","42,476",,
Lunenburg,"31,773","32,208","33,755",,
Madison,"48,579","46,555","48,822",,
Mathews,"51,777","53,624","56,088",,
Mecklenburg,"34,658","35,764","37,240",,
Middlesex,"46,188","49,250","51,213",,
Nelson,"47,313","48,296","50,717",,
New Kent,"65,131","68,728","70,743",,
Northampton,"44,304","45,890","49,313",,
Northumberland,"47,818","49,102","52,946",,
Nottoway,"32,901","33,522","34,897",,
Orange,"45,973","46,906","49,010",,
Page,"36,559","37,451","39,109",,
Patrick,"31,917","32,885","34,070",,
Powhatan,"52,427","54,715","56,607",,
Prince Edward,"29,404","30,979","31,890",,
Pulaski,"37,559","38,384","40,443",,
Rappahannock,"59,184","61,609","65,538",,
Richmond,"34,973","35,508","36,799",,
Russell,"31,088","32,004","33,498",,
Scott,"31,597","32,258","33,769",,
Shenandoah,"41,819","42,958","45,387",,
Smyth,"35,394","35,729","36,955",,
Stafford,"51,812","52,940","55,076",,
Surry,"40,414","42,826","46,413",,
Sussex,"28,994","30,082","31,378",,
Tazewell,"33,965","37,042","38,888",,
Warren,"44,094","44,910","46,743",,
Westmoreland,"40,239","41,296","43,166",,
Wythe,"33,076","33,997","35,608",,
,,,,,
Washington,"55,884","58,550","62,026",,
Adams,"40,769","42,314","42,800",,
Asotin,"43,722","45,322","47,104",,
Benton,"45,223","46,034","47,465",,
Chelan,"50,079","52,454","54,763",,
Clallam,"42,593","44,045","46,120",,
Clark,"48,692","50,766","53,423",,
Columbia,"46,301","47,011","50,073",,
Cowlitz,"41,827","43,046","44,990",,
Douglas,"38,059","40,050","41,508",,
Ferry,"35,572","36,027","36,071",,
Franklin,"35,428","36,666","37,390",,
Garfield,"39,808","42,659","44,510",,
Grant,"38,340","39,488","39,789",,
Grays Harbor,"37,292","38,942","40,429",,
Island,"50,645","52,459","55,724",,
Jefferson,"47,338","50,090","52,580",,
King,"79,742","84,542","90,438",,
Kitsap,"50,518","52,833","56,244",,
Kittitas,"39,783","41,114","42,603",,
Klickitat,"43,991","46,695","48,654",,
Lewis,"39,641","41,100","43,453",,
Lincoln,"43,984","45,266","46,312",,
Mason,"39,190","40,735","42,767",,
Okanogan,"40,585","41,514","42,462",,
Pacific,"39,590","40,409","41,740",,
Pend Oreille,"38,751","40,008","41,664",,
Pierce,"47,310","49,137","52,114",,
San Juan,"71,936","72,862","76,749",,
Skagit,"47,870","50,119","53,060",,
Skamania,"42,513","43,372","45,802",,
Snohomish,"50,344","52,453","55,888",,
Spokane,"42,894","44,552","46,466",,
Stevens,"36,802","37,812","39,505",,
Thurston,"47,328","48,820","51,684",,
Wahkiakum,"40,111","40,917","42,423",,
Walla Walla,"42,464","44,178","46,144",,
Whatcom,"45,089","46,719","48,792",,
Whitman,"36,403","38,557","40,935",,
Yakima,"40,285","41,868","43,379",,
,,,,,
West Virginia,"36,931","38,644","40,873",,
Barbour,"29,150","30,382","32,290",,
Berkeley,"38,466","39,677","41,201",,
Boone,"30,171","31,671","33,592",,
Braxton,"29,554","29,945","31,594",,
Brooke,"37,740","39,736","41,740",,
Cabell,"38,581","40,154","42,939",,
Calhoun,"26,886","28,331","30,155",,
Clay,"28,236","29,274","30,925",,
Doddridge,"25,015","26,739","28,862",,
Fayette,"31,469","32,740","34,577",,
Gilmer,"26,554","27,975","28,917",,
Grant,"35,376","36,184","36,691",,
Greenbrier,"34,931","36,291","38,098",,
Hampshire,"33,282","33,715","35,068",,
Hancock,"38,659","40,043","42,128",,
Hardy,"31,498","33,805","34,150",,
Harrison,"42,475","44,879","48,226",,
Jackson,"34,226","35,504","38,147",,
Jefferson,"47,062","47,932","49,926",,
Kanawha,"43,984","45,416","48,435",,
Lewis,"35,567","36,503","40,653",,
Lincoln,"27,789","28,802","30,549",,
Logan,"32,580","34,605","36,525",,
McDowell,"27,625","29,370","30,451",,
Marion,"38,173","40,236","41,980",,
Marshall,"35,177","38,082","41,028",,
Mason,"30,371","31,690","33,318",,
Mercer,"34,406","35,745","37,452",,
Mineral,"36,209","37,261","38,815",,
Mingo,"28,537","30,457","32,051",,
Monongalia,"40,762","42,782","44,679",,
Monroe,"28,467","29,430","30,359",,
Morgan,"32,216","33,190","34,533",,
Nicholas,"30,898","31,916","34,102",,
Ohio,"53,190","60,899","65,100",,
Pendleton,"33,157","35,236","35,140",,
Pleasants,"39,304","41,357","43,883",,
Pocahontas,"35,343","36,785","38,172",,
Preston,"33,115","34,296","35,686",,
Putnam,"42,896","43,973","46,941",,
Raleigh,"35,743","38,646","41,115",,
Randolph,"34,007","34,896","36,533",,
Ritchie,"32,830","34,962","37,177",,
Roane,"30,940","32,902","34,770",,
Summers,"30,173","31,876","32,879",,
Taylor,"35,413","37,954","40,675",,
Tucker,"38,318","40,081","41,322",,
Tyler,"32,702","35,457","37,336",,
Upshur,"30,184","31,213","33,261",,
Wayne,"30,020","31,596","33,637",,
Webster,"26,406","27,011","27,816",,
Wetzel,"30,349","33,106","36,791",,
Wirt,"29,496","30,138","32,156",,
Wood,"38,313","39,614","42,669",,
Wyoming,"27,333","28,818","30,510",,
,,,,,
Wisconsin,"47,550","49,290","51,592",,
Adams,"36,745","38,296","38,736",,
Ashland,"37,593","39,041","41,106",,
Barron,"44,585","46,722","49,431",,
Bayfield,"43,593","45,766","48,542",,
Brown,"48,461","50,295","52,821",,
Buffalo,"41,821","43,191","44,756",,
Burnett,"39,805","41,293","42,706",,
Calumet,"46,802","49,038","50,776",,
Chippewa,"42,154","44,108","46,162",,
Clark,"37,444","39,389","40,228",,
Columbia,"47,124","48,837","51,147",,
Crawford,"39,200","40,294","41,485",,
Dane,"56,423","58,522","61,304",,
Dodge,"41,513","42,808","44,799",,
Door,"58,122","60,281","63,178",,
Douglas,"39,439","40,800","43,004",,
Dunn,"36,954","38,216","39,948",,
Eau Claire,"43,766","45,852","48,240",,
Florence,"51,969","50,884","54,346",,
Fond du Lac,"44,346","46,203","48,126",,
Forest,"38,143","39,608","41,517",,
Grant,"39,812","41,598","43,310",,
Green,"47,834","49,039","51,026",,
Green Lake,"43,444","43,894","46,152",,
Iowa,"44,869","46,211","48,073",,
Iron,"46,966","48,743","51,471",,
Jackson,"41,358","43,876","46,528",,
Jefferson,"42,466","44,085","46,241",,
Juneau,"35,127","36,478","37,898",,
Kenosha,"43,232","44,674","46,874",,
Kewaunee,"43,776","45,165","46,197",,
La Crosse,"46,132","47,816","50,107",,
Lafayette,"41,291","41,984","43,042",,
Langlade,"40,565","42,067","43,223",,
Lincoln,"42,459","43,826","45,766",,
Manitowoc,"44,631","46,174","47,675",,
Marathon,"46,431","47,965","50,111",,
Marinette,"40,896","42,214","44,014",,
Marquette,"38,315","39,504","41,182",,
Menominee,"28,819","29,065","30,371",,
Milwaukee,"43,729","45,338","47,589",,
Monroe,"38,228","40,214","41,779",,
Oconto,"43,130","44,284","45,609",,
Oneida,"46,481","49,310","51,715",,
Outagamie,"47,980","49,360","51,230",,
Ozaukee,"77,323","79,764","83,992",,
Pepin,"44,656","46,734","47,961",,
Pierce,"43,592","44,273","45,936",,
Polk,"43,454","44,972","46,514",,
Portage,"42,164","44,020","45,886",,
Price,"43,090","44,184","45,320",,
Racine,"45,153","47,419","49,749",,
Richland,"40,540","41,440","43,233",,
Rock,"40,968","42,189","44,204",,
Rusk,"40,804","42,647","44,199",,
St. Croix,"51,350","53,225","55,543",,
Sauk,"44,594","46,414","48,365",,
Sawyer,"42,378","43,696","45,915",,
Shawano,"39,152","40,847","42,290",,
Sheboygan,"47,936","50,722","52,851",,
Taylor,"37,062","37,910","39,051",,
Trempealeau,"41,219","42,695","44,698",,
Vernon,"37,511","38,791","40,356",,
Vilas,"49,950","51,640","53,983",,
Walworth,"45,574","47,760","50,023",,
Washburn,"43,753","45,460","47,218",,
Washington,"53,265","55,813","58,601",,
Waukesha,"67,478","69,085","72,650",,
Waupaca,"42,894","43,732","45,629",,
Waushara,"38,044","39,273","41,204",,
Winnebago,"44,662","46,131","48,101",,
Wood,"43,498","44,776","46,743",,
,,,,,
Wyoming,"54,610","56,377","60,361",,
Albany,"39,578","39,627","40,444",,
Big Horn,"35,146","35,627","36,903",,
Campbell,"46,850","49,502","52,824",,
Carbon,"50,168","53,844","58,372",,
Converse,"47,786","50,044","55,011",,
Crook,"43,827","43,572","46,081",,
Fremont,"40,057","41,232","43,633",,
Goshen,"40,276","41,256","43,348",,
Hot Springs,"52,311","49,984","55,232",,
Johnson,"47,137","48,287","51,314",,
Laramie,"48,345","49,746","52,039",,
Lincoln,"38,970","39,981","43,049",,
Natrona,"63,999","62,751","69,379",,
Niobrara,"42,804","46,768","51,357",,
Park,"48,460","51,543","54,308",,
Platte,"45,300","47,044","48,442",,
Sheridan,"53,249","54,470","58,223",,
Sublette,"46,524","49,372","51,361",,
Sweetwater,"47,291","50,354","53,145",,
Teton,"214,020","227,753","251,728",,
Uinta,"37,634","38,154","40,280",,
Washakie,"43,737","44,930","48,184",,
Weston,"42,585","42,816","44,737",,
